"the decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date."		0.4737  0.2105  0.3158
the design and atmosphere is just as good.		0.1429  0.2857  0.5714
the design of the space is good.		0.0000  0.6000  0.4000
"the dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions."		0.4074  0.4074  0.1852
the dining room is quietly elegant with no music to shout over -- how refreshing!		0.3333  0.3333  0.3333
"the dinner was ok, nothing i would have again."		0.2857  0.0000  0.7143
the dishes came out around 5 minutes apart.		0.2222  0.3333  0.4444
"the dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest i've ever had)."		0.2821  0.3590  0.3590
"the dj is awesome, i have been there for my birthday and a bunch of other times with friends and i keep going back."		0.4737  0.3684  0.1579
"the dosas are skimpy, unattractive and drip with grease, and personally i'd drink popcorn topping before i'd eat another one of these."		0.3200  0.3200  0.3600
"the drinks are great, especially when made by raymond."		0.4286  0.2857  0.2857
the duck confit is always amazing and the foie gras terrine with figs was out of this world.		0.3333  0.4000  0.2667
the entertainment was great they have shows that go on through out the dinner.		0.5714  0.1429  0.2857
the entree was also very good.		0.0000  0.6667  0.3333
"the entree was bland and small, dessert was not inspired."		0.4444  0.3333  0.2222
the environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.		0.2609  0.3478  0.3913
the exotic food is beautifully presented and is a delight in delicious combinations.		0.3846  0.3846  0.2308
the family seafood entree was very good.		0.1429  0.5714  0.2857
the farro salad and the mashed yukon potatoes were also extremely tasty.		0.0769  0.4615  0.4615
the filet mignon dish was superb!		0.1429  0.5714  0.2857
"the first time i went, and was completely taken by the live jazz band and atmosphere, i ordered the lobster cobb salad."		0.2593  0.1852  0.5556
"the first time the sushi was outstanding, the second time it was a little bland."		0.1538  0.2308  0.6154
the fish was not fresh and the rice tasted old and stale.		0.5455  0.3636  0.0909
"the fish was really,really fresh."		0.0000  0.6000  0.4000
the flavors are amazing and the value is phenomenal.		0.5714  0.0000  0.4286
the flavors robust and subtle.		0.0000  0.6000  0.4000
"the floor was wet, the trash can filled with hand towels n all over the floor, no soap, and no hand towels left."		0.4348  0.2174  0.3478
"the food and service were fine, however the maitre-d was incredibly unwelcoming and arrogant."		0.3846  0.2308  0.3846
"the food arrived 20 minutes after i called, cold and soggy."		0.2667  0.4667  0.2667
the food arrived in about 15 minutes.		0.4286  0.4286  0.1429
the food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.		0.2000  0.4857  0.3143
the food here does a great service to the name (cantonese that is...).		0.0909  0.6364  0.2727
"the food here is rather good, but only if you like to wait for it."		0.4545  0.2727  0.2727
the food here was mediocre at best.		0.6000  0.0000  0.4000
"the food however, is what one might expect."		0.4000  0.4000  0.2000
the food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.		0.1905  0.4286  0.3810
the food is always fresh ...		0.0000  0.8000  0.2000
"the food is amazing, rich pastas and fresh doughy pizza."		0.0769  0.4615  0.4615
the food is amazing... especially if you get the chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.		0.3871  0.3871  0.2258
the food is authentic italian - delicious!		0.3333  0.1111  0.5556
"the food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, i thought it was just annoying."		0.2069  0.3793  0.4138
the food is decent.		0.0000  0.6667  0.3333
"the food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment."		0.2000  0.4000  0.4000
the food is excellent!		0.0000  1.0000  0.0000
"the food is flavorful, plentiful and reasonably priced."		0.6667  0.0000  0.3333
"the food is good, especially their more basic dishes, and the drinks are delicious."		0.0769  0.4615  0.4615
"the food is good, i can't lie."		0.3333  0.3333  0.3333
the food is good.		1.0000  0.0000  0.0000
the food is great and reasonably priced.		0.7143  0.0000  0.2857
the food is great and the environment is even better.		0.4286  0.1429  0.4286
the food is great and they have a good selecion of wines at reasonable prices.		0.5385  0.1538  0.3077
the food is great.		0.3333  0.3333  0.3333
the food is okay and the prices here are mediocre.		0.4286  0.1429  0.4286
"the food is outstanding and the service is quick, friendly and very professional."		0.0000  0.6364  0.3636
the food is prepared quickly and efficiently.		0.0000  0.8571  0.1429
the food is reliable and the price is moderate.		0.5714  0.2857  0.1429
the food is so cheap and the waiters are nice.		0.1429  0.2857  0.5714
the food is tasty and portion sizes are appropriate.		0.6667  0.2222  0.1111
"the food is very average...the thai fusion stuff is a bit too sweet, every thing they serve is too sweet here."		0.4286  0.3810  0.1905
"the food is very good, but not outstanding."		0.2000  0.8000  0.0000
"the food is wonderful, tasty and filling, and the service is professional and friendly."		0.2308  0.5385  0.2308
"the food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries."		0.2381  0.3810  0.3810
the food now is inconsistent.		0.0000  0.3333  0.6667
the food tasted very good.		0.8000  0.2000  0.0000
"the food they serve is not comforting, not appetizing and uncooked."		0.3333  0.2222  0.4444
the food was absolutely amazing!!		0.4000  0.2000  0.4000
the food was actually aweful.		0.4000  0.0000  0.6000
"the food was amazing, and the service was prompt and helpful, but not over-bearing or rushed."		0.2308  0.1538  0.6154
the food was authentic.		0.0000  0.6667  0.3333
the food was average or above including some surprising tasty dishes.		0.3636  0.4545  0.1818
"the food was average to above-average; the french onion soup filling yet not overly impressive, and the desserts not brilliant in any way."		0.4400  0.2800  0.2800
the food was bland oily.		0.4000  0.6000  0.0000
"the food was delicious (i had a halibut special, my husband had steak), and the service was top-notch."		0.1765  0.5294  0.2941
the food was delicious but do not come here on a empty stomach.		0.0000  0.5714  0.4286
"the food was excellent as well as service, however, i left the four seasons very dissappointed."		0.4000  0.2667  0.3333
the food was exceptional.		0.6667  0.0000  0.3333
the food was good too.		0.6000  0.2000  0.2000
"the food was good, the place was clean and affordable."		0.5556  0.2222  0.2222
the food was good.		0.6667  0.3333  0.0000
"the food was great and tasty, but the sitting space was too small, i don't like being cramp in a corner."		0.2381  0.3810  0.3810
the food was lousy - too sweet or too salty and the portions tiny.		0.2308  0.2308  0.5385
the food was mediocre at best but it was the horrible service that made me vow never to go back.		0.3077  0.1538  0.5385
"the food was not fresh, the sauces were bland and very oily."		0.6667  0.2222  0.1111
the food was ok and fair nothing to go crazy.		0.4286  0.2857  0.2857
the food was pretty tradional but it was hot and good with large portions.		0.2308  0.3846  0.3846
"the food was very good, a great deal, and the place its self was great."		0.4615  0.3846  0.1538
the food was well prepared and the service impecable.		0.0000  0.5714  0.4286
"the food we ordered was excellent, although i wouldn't say the margaritas were anything to write home about."		0.1053  0.6842  0.2105
the food's as good as ever.		0.0000  0.4000  0.6000
"the freshest, best variety, and the fastest delivery."		0.1111  0.2222  0.6667
the fried dumplings are great!		0.0000  0.4000  0.6000
the frizzy retro girl (with winged/ dame edna glasses) will yell at you if you try to order a drink.		0.2963  0.3704  0.3333
the hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.		0.2857  0.2857  0.4286
"the have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if i must recommend a dish it must be the pumkin tortelini."		0.5172  0.3448  0.1379
the high prices you're going to pay is for the view not for the food.		0.2308  0.3077  0.4615
the hostess and the waitress were incredibly rude and did everything they could to rush us out.		0.2308  0.3077  0.4615
the hostess is rude to the point of being offensive.		0.4286  0.5714  0.0000
the hostess was rude and i got a distinct feeling that they did not want to serve us.		0.3684  0.3158  0.3158
the hostess was very pleasant.		0.0000  0.3333  0.6667
"the hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun."		0.4000  0.4000  0.2000
"the hot dogs are top notch, and they're slamwich is amazing!"		0.0909  0.0909  0.8182
the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.		0.1765  0.3529  0.4706
"the in-house lady dj on saturday nights has outrageously good taste in music, and moreover, takes requests."		0.5217  0.3043  0.1739
the jukebox plays everything from italian opera to the strokes.		0.1111  0.3333  0.5556
"the kitchen however, is almost always slow."		0.4000  0.4000  0.2000
"the lamb was tender so full of flavor, the dessert was divine!!"		0.3333  0.3333  0.3333
"the last two times i ordered from here my food was soo spicy that  i could barely eat it, and the spice took away from the flavor of the dish."		0.1724  0.4828  0.3448
the lava cake dessert was incredible and i recommend it.		0.3846  0.5385  0.0769
the level of rudeness was preposterous.		0.4000  0.2000  0.4000
"the lobster knuckles (special of the day) were ok, but pretty tasteless."		0.3077  0.2308  0.4615
the lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.		0.3846  0.3077  0.3077
the lobster sandwich is good and the spaghetti with scallops and shrimp is great.		0.4615  0.2308  0.3077
the location and ambience is ok but the food is what makes up for it.		0.6364  0.1818  0.1818
the lox is always fresh too.		0.0000  0.2000  0.8000
the lunch buffet is expensive but is deff worth it.		0.4545  0.2727  0.2727
the main entree was also very good.		0.2000  0.6000  0.2000
"the manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out."		0.5217  0.3043  0.1739
"the manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession."		0.3043  0.3913  0.3043
the manager was rude and handled the situation extremely poorly.		0.5455  0.1818  0.2727
"the meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too."		0.2800  0.2000  0.5200
the menu is limited but almost all of the dishes are excellent.		0.4286  0.2857  0.2857
"the menu looked great, and the waiter was very nice, but when the food came, it was average."		0.6000  0.2667  0.1333
the mussels were fantastic and so was the dessert...definitely going to be back very soon.		0.5556  0.3333  0.1111
"the mussles were the fishiest things i've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... it was disgusting."		0.2973  0.4595  0.2432
the nakgi-bokum was horrible.		0.0000  0.0000  1.0000
the omlette for brunch is great...		0.2000  0.4000  0.4000
the only beverage we did receive was water in dirty glasses!		0.0000  0.3636  0.6364
the only problem is that the manager is a complete incompetent.		0.7143  0.1429  0.1429
the only thing i moderately enjoyed was their grilled chicken special with edamame puree.		0.1765  0.6471  0.1765
the only thing more wonderful than the food (which is exceptional) is the service.		0.1818  0.4545  0.3636
the only thing that my friend left out is that when we sat down at the bar the bartender disappeared.		0.1538  0.4615  0.3846
the only thing that strikes you is the decor?(not very pleasant).		0.5556  0.2222  0.2222
the only thing the waiters don't do for you is wipe your chin when you leave.		0.1765  0.3529  0.4706
"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish."		0.2963  0.5556  0.1481
the owner and staff are all japanese as well and that adds to the entire ambiance.		0.2727  0.5455  0.1818
the owner truly caters to all your needs.		0.2222  0.2222  0.5556
"the pad se ew chicken was delicious, however the pad thai was far too oily."		0.5882  0.1176  0.2941
"the pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol"		0.2889  0.4222  0.2889
"the pasta was well cooked, didn't have enough sauce though or flavor."		0.2222  0.3333  0.4444
"the pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing."		0.2353  0.1765  0.5882
the people that work there are always so friendly you forget you are in new york sometimes.		0.3529  0.2941  0.3529
"the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before."		0.4348  0.3478  0.2174
the pizza and wine were excellent-the service too--but what really made this place was the backyard dining area.		0.2105  0.3158  0.4737
"the pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's."		0.2800  0.2000  0.5200
the pizza is delicious and the proprietor is one of the nicest in nyc.		0.3333  0.2222  0.4444
the pizza is overpriced and soggy.		0.6000  0.0000  0.4000
the pizza is yummy and i like the atmoshpere.		0.3333  0.3333  0.3333
the pizza was delivered cold and the cheese wasn't even fully melted!		0.3846  0.3846  0.2308
the pizza was great.		0.6667  0.3333  0.0000
the pizza was pretty good and huge.		0.5714  0.0000  0.4286
"the place has a nice fit-out, some attractive furnishings and, from what i could tell, a reasonable wine list (i was given the food menu when i asked for the carte des vins)"		0.4872  0.2821  0.2308
the place is a bistro which means: simple dishes and wine served efficiently in a bustling atmosphere.		0.3158  0.5263  0.1579
the place is a lot of fun.		0.6000  0.2000  0.2000
the place is beautiful!		0.0000  0.3333  0.6667
the place is small and cramped but the food is fantastic.		0.4444  0.3333  0.2222
"the place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion."		0.2727  0.4545  0.2727
the place is so cool and the service is prompt and curtious.		0.0000  0.2222  0.7778
the place itself is beautiful the bar scene seems to be happening.		0.3333  0.1111  0.5556
the place was nice and calm.		0.6000  0.4000  0.0000
the place was quiet and delightful.		0.0000  0.0000  1.0000
the place's decor and hidden bathrooms made for a good laugh.		0.4545  0.4545  0.0909
"the porcini mushroom pasta special was tasteless, so was the seafood tagliatelle."		0.4615  0.3077  0.2308
"the portion sizes here are huge, and the sushi is good."		0.3333  0.4444  0.2222
the portions are large and the servers always surprise us with a different starter.		0.3636  0.6364  0.0000
the portions are small but being that the food was so good makes up for that.		0.3636  0.6364  0.0000
the potato balls were not dry at all... in fact it was buttery.		0.2727  0.3636  0.3636
the price is reasonable although the service is poor.		0.7143  0.1429  0.1429
the prices were cheap compared to the quality of service and food.		0.1818  0.4545  0.3636
the prix fixe menu is worth every penny and you get more than enough (both in quantity and quality).		0.4118  0.2941  0.2941
the real problem i had with this place was the complete lack of service.		0.1538  0.5385  0.3077
"the rest of the dim sum, though pricey by chinatown standards, is worth it."		0.2000  0.4667  0.3333
"the restaurant has a family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine."		0.1429  0.5238  0.3333
the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal		0.3529  0.3529  0.2941
the restaurant is cute but not upscale.		0.4000  0.4000  0.2000
the rice was poor quality and was cooked so badly it was hard.		0.0909  0.5455  0.3636
the rolls are creative and i have yet to find another sushi place that serves up more inventive yet delicious japanese food.		0.1304  0.5652  0.3043
"the salads are delicious, both refreshing and very spicy."		0.2857  0.2857  0.4286
"the sandwiches are dry, tasteless and way overpriced."		0.5556  0.2222  0.2222
the sashimi is always fresh and the rolls are innovative and delicious.		0.2222  0.4444  0.3333
the sauce tasted more like chinese fast food than decent korean.		0.1333  0.2667  0.6000
the scallion pancakes and fried dumplings were nothing out of the ordinary.		0.1111  0.3333  0.5556
the seafood dynamite is also otherworldly.		0.0000  0.2000  0.8000
"the seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises."		0.3333  0.4286  0.2381
the seats are uncomfortable if you are sitting against the wall on wooden benches.		0.1538  0.6154  0.2308
the server was really cool and served us our food and drinks with a smile.		0.1538  0.5385  0.3077
the servers at flatbush farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention.		0.6207  0.1379  0.2414
"the service is amazing, i've had different waiters and they were all nice, which is a rare thing in nyc."		0.2941  0.2353  0.4706
the service is awful.		0.6667  0.0000  0.3333
"the service is excellent, the decor is great, and the food is delicious and comes in large portions."		0.3529  0.3529  0.2941
the service is good and ambience is good for a date or group outing.		0.4615  0.1538  0.3846
the service is good and the resturant is clean.		0.2857  0.0000  0.7143
"the service is ok, some of the people didn't get what they asked for."		0.1818  0.3636  0.4545
"the service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night."		0.1600  0.1600  0.6800
"the service varys from day to day- sometimes they're very nice, and sometimes not."		0.4615  0.0000  0.5385
"the service was attentive, yet discreet."		0.0000  0.7143  0.2857
the service was attentive.		0.3333  0.0000  0.6667
the service was excellent - friendly and attentive.		0.1111  0.1111  0.7778
the service was excellent and the food was delicious.		0.0000  0.1429  0.8571
the service was extremely fast and attentive(thanks to the service button on your table) but i barely understood 1 word when the waiter took our order.		0.2581  0.3226  0.4194
the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.		0.3810  0.3333  0.2857
the service was friendly and the atmosphere was casual.		0.2857  0.4286  0.2857
"the service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs."		0.2069  0.1379  0.6552
the service was quick and friendly.		0.6000  0.0000  0.4000
the service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!		0.3846  0.3846  0.2308
"the service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served."		0.2941  0.2941  0.4118
the service was the only thing good about this restaurant.		0.4286  0.1429  0.4286
the setting is casual and romantic.		0.0000  0.8000  0.2000
the shrimp scampi was excellent and the antipasti were plentiful.		0.1111  0.5556  0.3333
"the side dishes were passable, and i did get a refill upon request."		0.1818  0.8182  0.0000
"the signs, the specials menus, food, and even all the waitstaff are all totally japanese."		0.5385  0.1538  0.3077
the soup for the udon was soy sauce and water.		0.3333  0.4444  0.2222
"the space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food."		0.0968  0.6774  0.2258
"the space kind of feels like an alice in wonderland setting, without it trying to be that."		0.6471  0.2353  0.1176
the spicy tuna roll is huge and probably the best that i've had at this price range.		0.4706  0.2941  0.2353
"the spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!"		0.3043  0.3913  0.3043
"the spinach is fresh, definately not frozen..."		0.5714  0.1429  0.2857
"the staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often."		0.4706  0.2941  0.2353
the staff is incredibly helpful and attentive.		0.7143  0.0000  0.2857
the staff is no nonsense.		0.6667  0.3333  0.0000
the staff is very good.		0.6667  0.0000  0.3333
the staff offers impeccable service.		0.5714  0.0000  0.4286
the staff there is very attentive and down to earth.		0.2000  0.4000  0.4000
"the staff was accomodating, the food was absolutely delicious and the place is lovely."		0.2308  0.3846  0.3846
the staff was the friendliest that have seen in new york.		0.4444  0.2222  0.3333
the stuff tilapia was horrid...tasted like cardboard.		0.2222  0.5556  0.2222
the sushi is amazing!!!		0.0000  0.3333  0.6667
the sushi seemed pretty fresh and was adequately proportioned.		0.2222  0.2222  0.5556
the sushi was awful!		0.0000  0.3333  0.6667
"the svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!"		0.4762  0.1429  0.3810
"the tables are crammed way too close, the menu is typical of any italian restaurant, and the wine list is simply overpriced."		0.3043  0.2609  0.4348
the takeout is great too since they give high quality tupperware as well.		0.4545  0.2727  0.2727
the three of us standing in front of her should have been an indication of how many of us there were.		0.6000  0.0000  0.4000
the tuna and wasabe potatoes are excellent.		0.2857  0.2857  0.4286
the turkey burgers are scary!		0.0000  0.4000  0.6000
the veal and the mushrooms were cooked perfectly.		0.4286  0.2857  0.2857
the veal was incredible last night.		0.0000  0.6000  0.4000
"the vibe is very relaxed and cozy, service was great and the food was excellent!"		0.3846  0.2308  0.3846
the view is breathtaking the service is top notch... the ambiance is wonderfull.		0.6364  0.0000  0.3636
"the view is spectacular, and the food is great."		0.4286  0.1429  0.4286
"the wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for chinatown) alternative."		0.3846  0.3077  0.3077
"the wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way)."		0.3913  0.2174  0.3913
the wait staff is very courteous and accomodating.		0.4286  0.2857  0.2857
"the wait staff is very freindly, they make it feel like you're eating in a freindly little european town."		0.4348  0.3043  0.2609
the waiter delivered our food while holding what appeared to be a plastic bag of garbage in one hand.		0.1765  0.4118  0.4118
"the waiter was attentive, the food was delicious and the views of the city were great."		0.1538  0.4615  0.3846
the waiter was attentive.		0.0000  0.3333  0.6667
"the waitress came to check in on us every few minutes, and began to clear the plates while half of us were still eating (a big pet peeve of mine that happens almost everywhere, so i try to ignore it)."		0.3514  0.3514  0.2973
"the waitress moved our table practically into the bathroom and when we asked to cancel our dinner orders because we did not want to eat sitting on the toilet, we were told no..."		0.3548  0.3871  0.2581
the waitress was not attentive at all.		0.2000  0.4000  0.4000
the waitress was very patient with us and the food is phenomenal!		0.2857  0.4286  0.2857
"the waitress, seems to be more concerned of looking good than actually waitressing."		0.2727  0.3636  0.3636
the waitstaffs are nice though.		0.4000  0.2000  0.4000
"the whole set up is truly unprofessional and i wish cafe noir would get some good staff, because despite the current one this is a great place."		0.4800  0.2000  0.3200
the wife had the risotto which was amazing.		0.2000  0.0000  0.8000
the wine list is extensive and can easily hike up an otherwise reasonably priced meal.		0.3333  0.6000  0.0667
the wine list was extensive - though the staff did not seem knowledgeable about wine pairings.		0.4706  0.3529  0.1765
the wine the service was very good too.		0.4286  0.0000  0.5714
the worst excuse for japanese food i've ever encountered.		0.0909  0.3636  0.5455
the yellowtail was particularly good as well.		0.1429  0.5714  0.2857
"their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience."		0.7333  0.2000  0.0667
"their calzones are horrific, bad, vomit-inducing, yuck."		0.4444  0.3333  0.2222
their pad penang is delicious and everything else is fantastic.		0.7143  0.1429  0.1429
"their sake list was extensive, but we were looking for purple haze, which wasn't listed but made for us upon request!"		0.4706  0.3529  0.1765
their tuna tartar appetizer is to die for.		0.3333  0.5556  0.1111
"then, to top things off, she dropped used silverware on my boyfriend's jacket and did not stop to apologize or clean the mess that was left on clothes."		0.4828  0.3793  0.1379
there is a downside if you're ordering in -- the delivery guys have major attitude.		0.1333  0.3333  0.5333
there is no excuse for such lousy service!		0.2000  0.0000  0.8000
"there is no way it justifies the accolades it receives, the attitude of the staff or the wait for a table."		0.3333  0.2667  0.4000
there is something about their atmosphere that makes me come back nearly every week.		0.2222  0.5556  0.2222
"there was a small wait, but shorter than i expected."		0.4444  0.3333  0.2222
"there's another girl who i can't describe, she is about 5'6' with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about."		0.2889  0.2000  0.5111
"there's nice and quiet, small but enough for 6 (or more)."		0.6154  0.2308  0.1538
these are overpriced and you can get better just around the corner:		0.3333  0.2222  0.4444
they all know you.		0.3333  0.0000  0.6667
"they are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!"		0.3200  0.2800  0.4000
"they are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!"		0.3600  0.2000  0.4400
they charge different prices all the time.		0.4286  0.2857  0.2857
"they forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter."		0.6667  0.2381  0.0952
"they have a delicious banana chocolate dessert, as well as a great green tea tempura."		0.1333  0.2000  0.6667
they have a huge selection of different cream cheeses and all of their salads are great.		0.4615  0.4615  0.0769
they have authentic indian at amazin prices.		0.2857  0.0000  0.7143
"they have great rolls, the triple color and norwegetan rolls, are awesome and filling."		0.2667  0.6667  0.0667
"they have it all -- great price, food, and service."		0.5556  0.0000  0.4444
they honored reservation on sunday afternoon very well.		0.6667  0.2222  0.1111
"they never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table."		0.4737  0.3684  0.1579
they refuse to seat parties of 3 or more on weekends.		0.5556  0.1111  0.3333
"they seemed to continue to rush us along, taking plates without asking if we were done (my sister still had her fork in hand)."		0.2632  0.2105  0.5263
they should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.		0.2727  0.3636  0.3636
they smell like they stuff them with old canned vegetables like the spinach mushroom calzone.		0.3684  0.2632  0.3684
"they were dry and disgusting, i didn't even finish my first piece."		0.4545  0.0909  0.4545
they were served warm and had a soft fluffy interior.		0.1111  0.5556  0.3333
they were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.		0.2941  0.5294  0.1765
they were very abrupt with me when i called and actually claimed the food was late because they were out of rice.		0.3333  0.4000  0.2667
they wouldnt even let me finish my glass of wine before offering another.		0.5385  0.2308  0.2308
"they're rude at times, and not very friendly."		0.4286  0.1429  0.4286
this dish is my favorite and i always get it when i go there and never get tired of it.		0.1818  0.3636  0.4545
"this guy refused to seat her and she left, followed shortly by the four of us, but not before i told him that in my 40 years of world travel, including paris, that i had never seen such a display of bad behavior by a frontman in a restaurant."		0.1628  0.5349  0.3023
this is a nice pizza place with good selection of thin crust pizza including the basil slice.		0.4737  0.1579  0.3684
this is an amazing place to try some roti rolls.		0.4444  0.0000  0.5556
this is my first time writing a review for a restaurant because the food and service was excellent.		0.3077  0.3077  0.3846
"this is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized ."		0.2400  0.3200  0.4400
"this is some really good, inexpensive sushi."		0.5714  0.1429  0.2857
"this is such a lovely, peaceful place to eat outside."		0.0000  0.5556  0.4444
this is the best sushi in new york city - hands down.		0.4667  0.2000  0.3333
this is the first place i've been that a runner remembers my order... hope he likes his job because i have half a mind to steal him for my restaurant.		0.1600  0.4800  0.3600
"this is undoubtedly my favorite modern japanese brasserie (that don‰Ûªt serve sushi), and in my opinion, one of the most romantic restaurants in the city!"		0.1200  0.4800  0.4000
"this is where it really really gets bad: the manager said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and i cannot comp it."		0.4848  0.2424  0.2727
this little place definitely exceeded my expectations and you sure get a lot of food for your money.		0.1429  0.3333  0.5238
this little place has a cute interior decor and affordable city prices.		0.2000  0.4667  0.3333
this place has great indian chinese food.		0.3333  0.2222  0.4444
this place has ruined me for neighborhood sushi.		0.4286  0.2857  0.2857
this place has the best chinese style bbq ribs in the city.		0.1538  0.3846  0.4615
this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.		0.2609  0.3043  0.4348
"this place has totally weird decor, stairs going up with mirrored walls - i am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional..."		0.3333  0.3333  0.3333
this place is not inviting and the food is totally weird.		0.5556  0.2222  0.2222
"this place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price."		0.2069  0.3448  0.4483
"this place is really trendi but they have forgotten about the most important part of a  restaurant, the food."		0.3846  0.3077  0.3077
this place is so much fun.		0.6667  0.0000  0.3333
this place would be so much better served by being run by a group that actually understands customer service.		0.2353  0.3529  0.4118
this quaint and romantic trattoria is at the top of my manhattan restaurant list.		0.4545  0.2727  0.2727
this small astoria souvlaki spot makes what many consider the best gyros in new york.		0.3684  0.2632  0.3684
this staff should be fired.		0.6667  0.0000  0.3333
"this tiny restaurant is as cozy as it gets, with that certain parisian flair."		0.6923  0.0769  0.2308
this was my frist time at cafe st. bart's and i must say how delicous the food and the service was.		0.2857  0.4286  0.2857
"this was the perfect quiet, relaxing, and delicious accompaniment to our afternoon of theater."		0.2308  0.2308  0.5385
thius is a must for anyone who loves shabu-shabu.		0.0000  0.6000  0.4000
"those rolls were big, but not good and sashimi wasn't fresh."		0.5455  0.0909  0.3636
"though it's been crowded most times i've gone here, bark always delivers on their food."		0.1765  0.4118  0.4118
tiny dessert was $8.00...just plain overpriced for what it is.		0.2727  0.2727  0.4545
"to be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of teodora."		0.3684  0.4737  0.1579
"to me it exemplifies soho, cute, artsy, interesting."		0.5556  0.3333  0.1111
"to sum it up: service varies from good to mediorce, depending on which waiter you get; generally it is just average ok."		0.1481  0.3704  0.4815
to top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.		0.4595  0.3243  0.2162
"told us to sit anywhere, and when we sat he said the table was reserved."		0.4615  0.3077  0.2308
too bad i had paid an extra $2 for the stone bowl.		0.0769  0.5385  0.3846
too bad the food wasn't of the same heritage.		0.4286  0.0000  0.5714
too large for just two people but nothing was left.		0.2857  0.1429  0.5714
"took my mom for mother's day, and the maitre d' was pretty rude."		0.2000  0.2667  0.5333
